VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2024-05-01T05:44:28.000+05:30,2024-05-01T05:53:28.000+05:30,1,1.31,1,N,249,113,1,7.5,0.5,0.5,1.7,0,0.3,13,2.5,0
2,2024-05-01T05:55:04.000+05:30,2024-05-01T05:59:56.000+05:30,1,0.71,1,N,113,90,1,5,0.5,0.5,0,0,0.3,8.8,2.5,0
2,2024-05-01T06:01:13.000+05:30,2024-05-01T06:11:05.000+05:30,1,1.76,1,N,90,45,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,0
2,2024-05-01T06:14:33.000+05:30,2024-05-01T06:28:10.000+05:30,1,3.87,1,N,45,61,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
2,2024-05-01T06:10:58.000+05:30,2024-05-01T06:26:33.000+05:30,1,2.7,5,N,148,90,4,-27.31,0,-0.5,0,0,-0.3,-30.61,-2.5,0
2,2024-05-01T06:10:58.000+05:30,2024-05-01T06:26:33.000+05:30,1,2.7,5,N,148,68,4,27.31,0,0.5,0,0,0.3,30.61,2.5,0
2,2024-05-01T06:27:58.000+05:30,2024-05-01T06:41:50.000+05:30,1,3.31,1,N,68,140,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5,0
2,2024-05-01T05:40:20.000+05:30,2024-05-01T06:06:17.000+05:30,1,8.19,1,N,137,106,1,27,0.5,0.5,4,0,0.3,34.8,2.5,0
2,2024-05-01T06:17:19.000+05:30,2024-05-01T06:21:10.000+05:30,1,0.59,1,N,25,52,2,4.5,0.5,0.5,0,0,0.3,5.8,0,0
2,2024-05-01T05:31:48.000+05:30,2024-05-01T06:01:49.000+05:30,1,9.52,1,N,249,243,1,30.5,0.5,0.5,6.86,0,0.3,41.16,2.5,0
2,2024-05-01T06:21:55.000+05:30,2024-05-01T06:33:42.000+05:30,1,2.53,1,N,68,239,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0
2,2024-05-01T05:33:44.000+05:30,2024-05-01T05:41:07.000+05:30,1,1.56,1,N,263,239,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0
2,2024-05-01T05:55:51.000+05:30,2024-05-01T05:59:14.000+05:30,1,0.65,1,N,48,48,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0
2,2024-05-01T06:08:53.000+05:30,2024-05-01T06:14:18.000+05:30,1,0.95,1,N,68,158,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5,0
2,2024-05-01T06:15:39.000+05:30,2024-05-01T06:31:39.000+05:30,1,2.86,1,N,158,170,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
1,2024-05-01T05:51:27.000+05:30,2024-05-01T06:03:28.000+05:30,1,2.5,1,N,239,229,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5,0
1,2024-05-01T06:20:50.000+05:30,2024-05-01T06:27:35.000+05:30,1,1.2,1,N,79,68,1,6.5,2.5,0.5,5.5,0,0.3,15.3,2.5,0
2,2024-05-01T05:38:31.000+05:30,2024-05-01T06:04:32.000+05:30,1,15.82,2,N,132,170,2,52,0,0.5,0,6.55,0.3,63.1,2.5,1.25
1,2024-05-01T06:07:54.000+05:30,2024-05-01T06:16:31.000+05:30,1,2.8,1,N,181,89,2,11,0.5,0.5,0,0,0.3,12.3,0,0
2,2024-05-01T05:42:05.000+05:30,2024-05-01T06:04:47.000+05:30,2,4.59,1,N,249,140,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0
2,2024-05-01T06:09:22.000+05:30,2024-05-01T06:20:45.000+05:30,2,2.32,1,N,140,170,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T06:22:18.000+05:30,2024-05-01T06:28:10.000+05:30,2,1.28,1,N,164,113,1,6.5,0.5,0.5,1.5,0,0.3,11.8,2.5,0
2,2024-05-01T05:40:34.000+05:30,2024-05-01T06:02:36.000+05:30,1,14.88,1,N,132,226,1,40,0.5,0.5,8.51,0,0.3,51.06,0,1.25
2,2024-05-01T06:27:53.000+05:30,2024-05-01T06:42:43.000+05:30,1,1.94,1,N,148,234,1,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0
1,2024-05-01T05:47:17.000+05:30,2024-05-01T06:05:02.000+05:30,1,2.3,1,N,48,68,1,12.5,3,0.5,1,0,0.3,17.3,2.5,0
1,2024-05-01T05:34:06.000+05:30,2024-05-01T05:55:00.000+05:30,3,4,1,N,263,107,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5,0
1,2024-05-01T05:56:11.000+05:30,2024-05-01T06:02:55.000+05:30,1,1.7,1,N,107,233,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,0
1,2024-05-01T06:07:22.000+05:30,2024-05-01T06:09:29.000+05:30,1,0.8,1,N,162,141,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5,0
1,2024-05-01T05:32:17.000+05:30,2024-05-01T05:53:27.000+05:30,1,8.9,1,N,263,65,1,26.5,3,0.5,6.05,0,0.3,36.35,2.5,0
1,2024-05-01T06:07:19.000+05:30,2024-05-01T06:18:58.000+05:30,2,2.5,1,N,148,233,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5,0
1,2024-05-01T06:28:05.000+05:30,2024-05-01T06:32:58.000+05:30,2,0.5,1,N,164,186,1,5,3,0.5,1.75,0,0.3,10.55,2.5,0
2,2024-05-01T05:57:11.000+05:30,2024-05-01T06:26:33.000+05:30,1,19.5,2,N,132,236,1,52,0,0.5,5,6.55,0.3,68.1,2.5,1.25
2,2024-05-01T05:33:46.000+05:30,2024-05-01T06:12:29.000+05:30,1,6.66,1,N,100,168,1,28.5,0.5,0.5,2,0,0.3,34.3,2.5,0
2,2024-05-01T06:11:53.000+05:30,2024-05-01T06:26:56.000+05:30,1,3.89,1,N,164,145,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5,0
2,2024-05-01T05:44:26.000+05:30,2024-05-01T05:57:54.000+05:30,1,1.9,1,N,164,79,1,10,0.5,0.5,1,0,0.3,14.8,2.5,0
2,2024-05-01T05:59:01.000+05:30,2024-05-01T06:08:05.000+05:30,1,1.3,1,N,79,234,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:13:19.000+05:30,2024-05-01T06:14:02.000+05:30,1,0.02,1,N,90,90,3,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5,0
2,2024-05-01T06:13:19.000+05:30,2024-05-01T06:14:02.000+05:30,1,0.02,1,N,90,90,3,2.5,0.5,0.5,0,0,0.3,6.3,2.5,0
2,2024-05-01T06:29:21.000+05:30,2024-05-01T06:29:25.000+05:30,1,0,5,N,265,265,1,133,0,0,26.66,0,0.3,159.96,0,0
2,2024-05-01T05:47:24.000+05:30,2024-05-01T06:06:58.000+05:30,1,4.37,1,N,148,145,1,16.5,0.5,0.5,5.37,6.55,0.3,32.22,2.5,0
2,2024-05-01T06:28:00.000+05:30,2024-05-01T06:39:41.000+05:30,1,2.92,1,N,79,237,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5,0
2,2024-05-01T05:42:12.000+05:30,2024-05-01T05:47:28.000+05:30,2,1.5,1,N,48,246,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5,0
2,2024-05-01T06:03:35.000+05:30,2024-05-01T06:10:32.000+05:30,2,1.08,1,N,246,230,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:15:06.000+05:30,2024-05-01T06:41:13.000+05:30,2,5.72,1,N,230,87,1,21,0.5,0.5,2,0,0.3,26.8,2.5,0
1,2024-05-01T05:31:56.000+05:30,2024-05-01T05:36:21.000+05:30,1,0.9,1,N,143,163,1,5.5,3,0.5,1,0,0.3,10.3,2.5,0
1,2024-05-01T05:40:50.000+05:30,2024-05-01T05:51:58.000+05:30,1,1.3,1,N,161,186,2,8.5,3,0.5,0,0,0.3,12.3,2.5,0
1,2024-05-01T05:56:38.000+05:30,2024-05-01T06:13:38.000+05:30,2,2.7,1,N,186,231,1,13,3,0.5,3.35,0,0.3,20.15,2.5,0
1,2024-05-01T06:15:48.000+05:30,2024-05-01T06:24:09.000+05:30,1,1.7,1,N,231,79,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0
1,2024-05-01T06:26:34.000+05:30,2024-05-01T06:27:59.000+05:30,1,0.5,1,N,79,107,1,3.5,3,0.5,0,0,0.3,7.3,2.5,0
2,2024-05-01T05:39:56.000+05:30,2024-05-01T05:40:05.000+05:30,1,0,5,N,265,264,1,60,0,0,3,0,0.3,63.3,0,0
2,2024-05-01T05:46:40.000+05:30,2024-05-01T06:10:59.000+05:30,1,4.76,1,N,48,145,1,19,0.5,0.5,5.7,0,0.3,28.5,2.5,0
1,2024-05-01T06:13:33.000+05:30,2024-05-01T06:28:08.000+05:30,1,2.3,1,N,148,68,1,11,3,0.5,2,0,0.3,16.8,2.5,0
2,2024-05-01T05:36:19.000+05:30,2024-05-01T05:39:13.000+05:30,1,0.56,1,N,141,262,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5,0
2,2024-05-01T05:58:59.000+05:30,2024-05-01T06:25:37.000+05:30,1,8.78,1,N,229,56,2,28.5,0.5,0.5,0,0,0.3,32.3,2.5,0
2,2024-05-01T05:34:47.000+05:30,2024-05-01T05:45:02.000+05:30,1,1.29,1,N,79,211,1,8,0.5,0.5,3,0,0.3,14.8,2.5,0
2,2024-05-01T05:48:08.000+05:30,2024-05-01T06:00:54.000+05:30,1,3.2,1,N,125,87,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T06:15:36.000+05:30,2024-05-01T06:25:09.000+05:30,1,1.51,1,N,231,144,1,8,0.5,0.5,0.1,0,0.3,11.9,2.5,0
2,2024-05-01T05:30:19.000+05:30,2024-05-01T06:01:21.000+05:30,1,11.1,1,N,263,49,1,34,0.5,0.5,7.56,0,0.3,45.36,2.5,0
2,2024-05-01T06:16:20.000+05:30,2024-05-01T06:31:31.000+05:30,1,3.53,1,N,144,40,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0
1,2024-05-01T05:32:08.000+05:30,2024-05-01T05:41:27.000+05:30,1,1.6,1,N,249,164,2,8,3,0.5,0,0,0.3,11.8,2.5,0
1,2024-05-01T05:44:32.000+05:30,2024-05-01T06:00:25.000+05:30,1,3,1,N,186,145,1,13,3,0.5,1,6.55,0.3,24.35,2.5,0
1,2024-05-01T06:18:27.000+05:30,2024-05-01T06:31:17.000+05:30,1,3.2,1,N,161,238,1,12,3,0.5,3.95,0,0.3,19.75,2.5,0
1,2024-05-01T06:02:27.000+05:30,2024-05-01T06:14:34.000+05:30,3,1.5,1,N,48,163,1,9.5,3,0.5,0,0,0.3,13.3,2.5,0
1,2024-05-01T06:28:12.000+05:30,2024-05-01T06:39:34.000+05:30,1,3.3,1,N,230,75,1,11.5,3,0.5,3.8,0,0.3,19.1,2.5,0
2,2024-05-01T05:45:54.000+05:30,2024-05-01T05:52:42.000+05:30,2,1.19,1,N,237,262,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T06:01:35.000+05:30,2024-05-01T06:20:02.000+05:30,1,6.06,1,N,237,148,1,20,0.5,0.5,5.95,0,0.3,29.75,2.5,0
2,2024-05-01T06:29:24.000+05:30,2024-05-01T06:35:12.000+05:30,1,0.98,1,N,107,107,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
1,2024-05-01T05:33:35.000+05:30,2024-05-01T05:38:47.000+05:30,1,0.9,1,N,100,230,1,5.5,3,0.5,0,0,0.3,9.3,2.5,0
1,2024-05-01T05:45:19.000+05:30,2024-05-01T05:51:42.000+05:30,1,1.4,1,N,161,236,1,7,3,0.5,0.01,0,0.3,10.81,2.5,0
2,2024-05-01T06:11:41.000+05:30,2024-05-01T06:21:01.000+05:30,1,3.3,1,N,170,262,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5,0
2,2024-05-01T06:31:41.000+05:30,2024-05-01T06:35:30.000+05:30,2,0.47,1,N,164,107,1,4.5,0.5,0.5,0,0,0.3,8.3,2.5,0
2,2024-05-01T05:51:33.000+05:30,2024-05-01T06:13:23.000+05:30,3,4.58,1,N,230,7,2,18,0.5,0.5,0,0,0.3,21.8,2.5,0
2,2024-05-01T05:41:22.000+05:30,2024-05-01T06:05:56.000+05:30,1,2.98,1,N,90,142,1,17,0.5,0.5,3,0,0.3,23.8,2.5,0
2,2024-05-01T06:08:22.000+05:30,2024-05-01T06:28:54.000+05:30,2,7.14,1,N,142,209,1,23,0.5,0.5,5.36,0,0.3,32.16,2.5,0
1,2024-05-01T05:32:49.000+05:30,2024-05-01T05:43:14.000+05:30,2,1.7,1,N,239,263,1,9,3,0.5,2.2,0,0.3,15,2.5,0
1,2024-05-01T05:45:06.000+05:30,2024-05-01T05:50:18.000+05:30,1,1.2,1,N,141,263,2,6,3,0.5,0,0,0.3,9.8,2.5,0
2,2024-05-01T05:42:25.000+05:30,2024-05-01T05:53:31.000+05:30,1,1.22,1,N,163,50,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T06:01:54.000+05:30,2024-05-01T06:14:43.000+05:30,1,2.01,1,N,230,107,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5,0
2,2024-05-01T06:17:45.000+05:30,2024-05-01T06:30:45.000+05:30,1,1.55,1,N,234,158,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,2024-05-01T05:44:41.000+05:30,2024-05-01T05:49:22.000+05:30,1,0.86,1,N,249,234,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,2024-05-01T05:52:09.000+05:30,2024-05-01T06:00:26.000+05:30,1,1.12,1,N,186,246,1,7,0.5,0.5,1.19,0,0.3,11.99,2.5,0
2,2024-05-01T06:04:42.000+05:30,2024-05-01T06:12:00.000+05:30,1,1.06,1,N,68,230,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:15:22.000+05:30,2024-05-01T06:26:47.000+05:30,1,1.35,1,N,230,170,1,8.5,0.5,0.5,0,0,0.3,12.3,2.5,0
1,2024-05-01T06:01:13.000+05:30,2024-05-01T06:06:28.000+05:30,0,1.2,1,N,237,230,2,6,3,0.5,0,0,0.3,9.8,2.5,0
1,2024-05-01T06:08:54.000+05:30,2024-05-01T06:20:22.000+05:30,1,3.2,1,N,230,75,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5,0
2,2024-05-01T05:27:02.000+05:30,2024-05-01T05:39:11.000+05:30,1,1.39,1,N,230,68,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,2024-05-01T05:42:36.000+05:30,2024-05-01T06:02:50.000+05:30,1,2.73,1,N,68,144,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5,0
2,2024-05-01T06:06:21.000+05:30,2024-05-01T06:20:08.000+05:30,1,3.46,1,N,211,50,1,13.5,0.5,0.5,2,0,0.3,19.3,2.5,0
1,2024-05-01T05:46:58.000+05:30,2024-05-01T05:56:25.000+05:30,2,1.7,1,N,234,79,1,8.5,3,0.5,2,0,0.3,14.3,2.5,0
1,2024-05-01T05:58:06.000+05:30,2024-05-01T06:11:38.000+05:30,3,2.9,1,N,79,141,1,12,3,0.5,1,0,0.3,16.8,2.5,0
1,2024-05-01T06:26:00.000+05:30,2024-05-01T06:36:45.000+05:30,2,2.5,1,N,79,100,1,10,3,0.5,2,0,0.3,15.8,2.5,0
2,2024-05-01T06:02:17.000+05:30,2024-05-01T06:11:36.000+05:30,1,0.95,1,N,164,90,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:26:46.000+05:30,2024-05-01T06:39:09.000+05:30,1,1.75,1,N,68,234,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,2024-05-01T05:49:51.000+05:30,2024-05-01T06:03:36.000+05:30,2,3.08,1,N,234,142,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,2024-05-01T06:06:52.000+05:30,2024-05-01T06:09:58.000+05:30,1,0.53,1,N,142,143,1,4,0.5,0.5,0,0,0.3,7.8,2.5,0
2,2024-05-01T06:13:56.000+05:30,2024-05-01T06:24:55.000+05:30,1,2.4,1,N,142,262,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T06:25:43.000+05:30,2024-05-01T06:36:05.000+05:30,1,2.16,1,N,262,239,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T05:37:00.000+05:30,2024-05-01T05:49:14.000+05:30,1,4.01,1,N,230,74,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,2024-05-01T05:59:23.000+05:30,2024-05-01T06:02:11.000+05:30,2,0.96,1,N,263,141,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5,0
2,2024-05-01T06:12:53.000+05:30,2024-05-01T06:27:36.000+05:30,2,6.66,1,N,161,33,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5,0
2,2024-05-01T05:32:37.000+05:30,2024-05-01T05:40:19.000+05:30,1,1.86,1,N,239,75,1,8,0.5,0.5,2,0,0.3,13.8,2.5,0
2,2024-05-01T05:44:16.000+05:30,2024-05-01T05:54:32.000+05:30,1,2.57,1,N,263,170,1,10,0.5,0.5,1,0,0.3,14.8,2.5,0
2,2024-05-01T06:19:03.000+05:30,2024-05-01T06:31:03.000+05:30,1,2.06,1,N,164,211,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,2024-05-01T05:33:12.000+05:30,2024-05-01T06:02:08.000+05:30,4,4.55,1,N,232,50,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5,0
2,2024-05-01T06:05:37.000+05:30,2024-05-01T06:12:55.000+05:30,1,2,1,N,50,239,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,0
2,2024-05-01T06:22:26.000+05:30,2024-05-01T06:28:31.000+05:30,3,1.3,1,N,142,237,1,6.5,0.5,0.5,1.03,0,0.3,11.33,2.5,0
2,2024-05-01T05:40:12.000+05:30,2024-05-01T05:44:46.000+05:30,1,1.15,1,N,263,141,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5,0
2,2024-05-01T05:55:53.000+05:30,2024-05-01T06:08:07.000+05:30,1,1.78,1,N,163,170,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,2024-05-01T06:14:48.000+05:30,2024-05-01T06:50:49.000+05:30,1,11.96,1,N,164,241,2,36.5,0.5,0.5,0,0,0.3,40.3,2.5,0
2,2024-05-01T05:31:25.000+05:30,2024-05-01T05:41:04.000+05:30,1,2.38,1,N,263,239,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5,0
2,2024-05-01T06:09:22.000+05:30,2024-05-01T06:21:42.000+05:30,1,3.01,1,N,79,163,1,11.5,0.5,0.5,0,0,0.3,15.3,2.5,0
2,2024-05-01T05:49:29.000+05:30,2024-05-01T06:06:02.000+05:30,1,3.65,1,N,230,262,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5,0
2,2024-05-01T06:26:37.000+05:30,2024-05-01T06:36:08.000+05:30,1,1.27,1,N,100,170,1,8,0.5,0.5,1.77,0,0.3,13.57,2.5,0
2,2024-05-01T05:34:36.000+05:30,2024-05-01T05:58:59.000+05:30,2,5.62,1,N,140,129,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5,0
2,2024-05-01T06:08:52.000+05:30,2024-05-01T06:15:36.000+05:30,1,1.51,1,N,142,141,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T06:24:30.000+05:30,2024-05-01T06:31:27.000+05:30,3,1.49,1,N,170,48,1,7,0.5,0.5,0,0,0.3,10.8,2.5,0
2,2024-05-01T05:34:45.000+05:30,2024-05-01T05:50:47.000+05:30,1,3.84,1,N,140,7,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5,0
2,2024-05-01T06:03:33.000+05:30,2024-05-01T06:19:50.000+05:30,1,4.26,1,N,141,41,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0
2,2024-05-01T06:22:36.000+05:30,2024-05-01T06:38:57.000+05:30,1,3.56,1,N,41,230,1,15,0.5,0.5,3.01,0,0.3,21.81,2.5,0
2,2024-05-01T05:45:17.000+05:30,2024-05-01T05:57:53.000+05:30,2,3.36,1,N,263,164,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5,0
2,2024-05-01T06:02:34.000+05:30,2024-05-01T06:10:13.000+05:30,2,1.59,1,N,164,114,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:13:00.000+05:30,2024-05-01T06:23:50.000+05:30,2,1.51,1,N,114,107,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T06:24:42.000+05:30,2024-05-01T06:41:21.000+05:30,2,2.27,1,N,107,48,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
1,2024-05-01T05:33:27.000+05:30,2024-05-01T05:58:05.000+05:30,2,7.7,1,N,230,244,1,25,3,0.5,1,0,0.3,29.8,2.5,0
1,2024-05-01T06:26:31.000+05:30,2024-05-01T06:32:40.000+05:30,2,1,1,N,151,238,2,6.5,3,0.5,0,0,0.3,10.3,2.5,0
2,2024-05-01T05:42:47.000+05:30,2024-05-01T06:04:29.000+05:30,1,9.68,1,N,132,198,1,28,0.5,0.5,4.42,0,0.3,34.97,0,1.25
2,2024-05-01T05:42:42.000+05:30,2024-05-01T05:50:05.000+05:30,2,0.73,1,N,162,170,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T05:53:34.000+05:30,2024-05-01T06:06:21.000+05:30,2,1.91,1,N,107,158,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T06:10:23.000+05:30,2024-05-01T06:22:50.000+05:30,2,3.3,1,N,90,143,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T05:44:24.000+05:30,2024-05-01T05:49:36.000+05:30,1,0.77,1,N,236,262,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:43:59.000+05:30,2024-05-01T05:50:34.000+05:30,1,1.81,1,N,209,13,1,8,0.5,0.5,1.2,0,0.3,13,2.5,0
2,2024-05-01T05:59:14.000+05:30,2024-05-01T06:08:05.000+05:30,1,1.29,1,N,231,13,1,7.5,0.5,0.5,2.03,0,0.3,13.33,2.5,0
2,2024-05-01T06:11:41.000+05:30,2024-05-01T06:24:46.000+05:30,1,2.54,1,N,231,137,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0
2,2024-05-01T05:39:27.000+05:30,2024-05-01T05:47:49.000+05:30,1,1.05,1,N,170,186,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T05:48:32.000+05:30,2024-05-01T05:54:43.000+05:30,2,1.18,1,N,186,246,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:03:16.000+05:30,2024-05-01T06:08:42.000+05:30,1,0.84,1,N,68,249,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
1,2024-05-01T06:07:28.000+05:30,2024-05-01T06:17:31.000+05:30,1,1.3,1,N,237,263,1,7.5,3,0.5,1.69,0,0.3,12.99,2.5,0
2,2024-05-01T05:57:50.000+05:30,2024-05-01T06:18:50.000+05:30,1,3.72,1,N,230,75,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5,0
2,2024-05-01T05:40:26.000+05:30,2024-05-01T05:46:19.000+05:30,1,1.27,1,N,162,170,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0
2,2024-05-01T05:49:45.000+05:30,2024-05-01T05:54:35.000+05:30,1,1.34,1,N,170,230,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5,0
2,2024-05-01T06:03:32.000+05:30,2024-05-01T06:13:54.000+05:30,1,2.8,1,N,230,236,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5,0
1,2024-05-01T05:34:08.000+05:30,2024-05-01T05:53:26.000+05:30,2,3.5,1,N,230,145,1,15.5,3,0.5,2,0,0.3,21.3,2.5,0
1,2024-05-01T06:20:52.000+05:30,2024-05-01T06:34:21.000+05:30,1,3.1,1,N,90,143,1,12,3,0.5,4.7,0,0.3,20.5,2.5,0
1,2024-05-01T05:43:51.000+05:30,2024-05-01T05:56:28.000+05:30,2,2.1,1,N,140,48,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5,0
1,2024-05-01T05:59:31.000+05:30,2024-05-01T06:28:06.000+05:30,2,5,1,N,48,7,2,22,3,0.5,0,0,0.3,25.8,2.5,0
2,2024-05-01T05:31:13.000+05:30,2024-05-01T05:39:31.000+05:30,1,1.3,1,N,68,68,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T05:42:15.000+05:30,2024-05-01T05:56:44.000+05:30,1,2.21,1,N,68,163,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0
2,2024-05-01T06:31:35.000+05:30,2024-05-01T06:41:50.000+05:30,6,2.27,1,N,90,233,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5,0
2,2024-05-01T05:38:36.000+05:30,2024-05-01T05:44:46.000+05:30,1,1.07,1,N,231,87,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T05:40:21.000+05:30,2024-05-01T06:17:20.000+05:30,1,15.16,1,N,138,257,1,45.5,0.5,0.5,9.36,0,0.3,57.41,0,1.25
1,2024-05-01T05:37:17.000+05:30,2024-05-01T05:56:26.000+05:30,1,5.8,1,N,65,228,2,20,0.5,0.5,0,0,0.3,21.3,0,0
2,2024-05-01T05:30:19.000+05:30,2024-05-01T05:54:14.000+05:30,1,4.6,1,N,114,142,1,18.5,0.5,0.5,4,0,0.3,26.3,2.5,0
2,2024-05-01T05:57:47.000+05:30,2024-05-01T06:31:46.000+05:30,1,6.06,1,N,142,255,1,25,0.5,0.5,7.2,0,0.3,36,2.5,0
1,2024-05-01T05:41:14.000+05:30,2024-05-01T06:07:44.000+05:30,4,6,1,N,239,112,2,22.5,3,0.5,0,0,0.3,26.3,2.5,0
2,2024-05-01T05:35:50.000+05:30,2024-05-01T05:41:20.000+05:30,1,0.91,1,N,170,107,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0
2,2024-05-01T05:42:57.000+05:30,2024-05-01T05:59:55.000+05:30,1,3.88,1,N,107,142,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,2024-05-01T05:30:13.000+05:30,2024-05-01T05:43:23.000+05:30,3,1.73,1,N,148,249,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
2,2024-05-01T05:44:00.000+05:30,2024-05-01T06:05:18.000+05:30,1,5.5,1,N,249,151,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5,0
2,2024-05-01T05:46:48.000+05:30,2024-05-01T05:58:16.000+05:30,1,1.55,1,N,79,234,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T05:59:16.000+05:30,2024-05-01T06:09:52.000+05:30,1,0.9,1,N,186,249,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,0
2,2024-05-01T06:11:16.000+05:30,2024-05-01T06:22:04.000+05:30,1,2.36,1,N,249,261,1,9.5,0.5,0.5,3.33,0,0.3,16.63,2.5,0
